time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2007-04-26T12:23:30.810Z,46.681,152.431,10,4.9,mwc,151,82.6,,0.82,us,usp000fanj,2016-11-10T01:39:22.653Z,"Kuril Islands",earthquake,,,,,reviewed,us,gcmt
2007-04-26T00:02:58.500Z,33.901,133.453,49.7,5.1,mwc,152,95.6,,0.83,us,usp000fame,2016-11-10T01:39:18.559Z,"Shikoku, Japan",earthquake,,4.5,,,reviewed,us,gcmt
2007-04-25T10:06:49.460Z,46.634,152.586,10,5,mb,209,82.5,,1.11,us,usp000fajn,2014-11-07T01:32:16.215Z,"Kuril Islands",earthquake,,,,85,reviewed,us,us
2007-04-24T08:24:41.750Z,48.371,154.635,10,4.9,mb,175,115.2,,0.83,us,usp000fafm,2014-11-07T01:32:15.816Z,"Kuril Islands",earthquake,,,,81,reviewed,us,us
2007-04-24T02:24:07.400Z,30.77,141.901,41.6,4.7,mwr,123,50.6,,0.95,us,usp000faey,2014-11-07T01:32:15.720Z,"Izu Islands, Japan region",earthquake,,3.4,,,reviewed,us,nied
2007-04-23T21:56:05.430Z,25.328,127.231,80.7,4.6,mwr,33,138.8,,1.31,us,usp000faen,2014-11-07T01:32:15.671Z,"Ryukyu Islands, Japan",earthquake,,9,,,reviewed,us,nied
2007-04-23T21:45:05.200Z,46.414,153.26,10,4.7,mb,111,136.4,,0.93,us,usp000faem,2014-11-07T01:32:15.663Z,"Kuril Islands",earthquake,,,,52,reviewed,us,us
2007-04-22T10:28:51.650Z,25.636,125.101,10,5.1,mwc,146,81.5,,1.04,us,usp000fab5,2016-11-10T01:39:06.431Z,"southwestern Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,gcmt
2007-04-22T10:04:00.270Z,48.771,133.422,10,4.6,mb,15,131.2,,1.27,us,usp000fab2,2014-11-07T01:32:15.226Z,"Yevreyskaya Avtonomnaya Oblast', Russia",earthquake,,,,2,reviewed,us,us
2007-04-20T19:37:58.230Z,27.471,128.379,42.4,5.7,mwb,472,27.3,,0.9,us,usp000fa76,2016-11-10T01:39:02.390Z,"Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,us
2007-04-20T05:23:11.280Z,25.683,125.244,10,5.5,mwb,194,52.9,,0.87,us,usp000fa4z,2016-11-10T01:38:59.626Z,"southwestern Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,us
2007-04-20T03:28:54.720Z,25.658,125.319,10,5.3,mwc,134,88.3,,0.99,us,usp000fa4r,2016-11-10T01:38:58.962Z,"southwestern Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,gcmt
2007-04-20T03:00:58.090Z,25.701,125.306,10,5.3,mwc,110,101.7,,1.09,us,usp000fa4j,2016-11-10T01:38:58.239Z,"southwestern Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,gcmt
2007-04-20T02:29:30.910Z,25.707,125.05,10,4.5,mb,24,135,,0.83,us,usp000fa4c,2014-11-07T01:32:14.200Z,"southwestern Ryukyu Islands, Japan",earthquake,,,,7,reviewed,us,us
2007-04-20T02:23:34.040Z,25.623,125.043,11.1,6,mwc,306,42,,1.03,us,usp000fa4b,2016-11-10T01:38:57.502Z,"southwestern Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,gcmt
2007-04-20T01:55:42.270Z,24.535,125.326,10,4.6,mb,33,216.2,,1.12,us,usp000fa45,2014-11-07T01:32:14.141Z,"southwestern Ryukyu Islands, Japan",earthquake,,,,14,reviewed,us,us
2007-04-20T01:45:56.110Z,25.71,125.108,9,6.3,mwc,525,29.6,,0.98,us,usp000fa44,2016-11-10T01:38:56.777Z,"southwestern Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,gcmt
2007-04-20T00:30:59.960Z,25.73,125.148,10,5.7,mwc,209,51.4,,0.98,us,usp000fa3s,2016-11-10T01:38:56.084Z,"southwestern Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,gcmt
2007-04-20T00:26:40.600Z,25.722,125.093,10,6.1,mwc,339,38.9,,0.91,us,usp000fa3r,2016-11-10T01:38:55.354Z,"southwestern Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,gcmt
2007-04-18T17:20:16.700Z,26.12,128.656,10,4.6,mwr,56,128.4,,1,us,usp000fa09,2014-11-07T01:32:13.329Z,"Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,nied
2007-04-18T15:07:31.600Z,42.658,141.861,119.7,5.5,mwb,469,30.4,,0.77,us,usp000fa01,2016-11-10T01:38:51.691Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,us
2007-04-17T16:13:17.600Z,29.616,130.488,45.9,4.8,mwr,57,113.8,,0.87,us,usp000f9y0,2014-11-07T01:32:13.056Z,"Ryukyu Islands, Japan",earthquake,,7.5,,,reviewed,us,nied
2007-04-16T09:04:54.810Z,27.453,129.255,30.4,5,mwc,136,81.4,,0.83,us,usp000f9uu,2016-11-10T01:38:47.542Z,"Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,gcmt
2007-04-16T00:55:04.830Z,27.457,141.513,52.1,5.1,mwc,160,95.1,,0.88,us,usp000f9u7,2016-11-10T01:38:45.859Z,"Bonin Islands, Japan region",earthquake,,3.5,,,reviewed,us,gcmt
2007-04-15T04:12:30.190Z,47.002,153.435,34.9,5.5,mwb,503,32.9,,0.91,us,usp000f9rw,2016-11-10T01:38:42.564Z,"Kuril Islands",earthquake,,8.8,,,reviewed,us,us
2007-04-15T03:19:30.390Z,34.807,136.239,15.7,5.1,mwc,351,104.5,,0.74,us,usp000f9rr,2017-04-26T18:06:44.186Z,"western Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2007-04-14T21:16:58.750Z,29.28,129.155,42.2,4.9,mwc,53,121.5,,1.12,us,usp000f9qz,2016-11-10T01:38:40.897Z,"Ryukyu Islands, Japan",earthquake,,8.4,,,reviewed,us,gcmt
2007-04-14T15:50:13.320Z,35.595,142.011,47.3,5,mwc,69,110.4,,1.07,us,usp000f9q8,2016-11-10T01:38:38.115Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2007-04-13T20:42:24.560Z,36.645,141.222,37.4,4.5,mwr,58,119.8,,0.74,us,usp000f9mz,2014-11-07T01:32:11.726Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,nied
2007-04-13T18:11:06.270Z,33.593,140.81,59.6,5.4,mwc,296,70.1,,0.73,us,usp000f9mp,2016-11-10T01:38:35.201Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,gcmt
2007-04-13T01:53:33.200Z,46.782,152.887,58,4.7,mb,82,103.2,,0.79,us,usp000f9jz,2014-11-07T01:32:11.272Z,"Kuril Islands",earthquake,,6.8,,27,reviewed,us,us
2007-04-13T01:28:09.810Z,46.813,152.839,53.3,5.1,mwc,147,94.8,,0.91,us,usp000f9jv,2016-11-10T01:38:31.258Z,"Kuril Islands",earthquake,,6.5,,,reviewed,us,gcmt
2007-04-12T20:31:56.010Z,24.023,125.616,5.1,4.6,mwr,46,123.8,,1.25,us,usp000f9j8,2014-11-07T01:32:11.196Z,"southwestern Ryukyu Islands, Japan",earthquake,,21.2,,,reviewed,us,nied
2007-04-12T04:02:05.550Z,47.746,152.711,10,4.7,mb,110,117.4,,0.81,us,usp000f9gc,2014-11-07T01:32:10.514Z,"Kuril Islands",earthquake,,,,42,reviewed,us,us
2007-04-11T10:30:57.720Z,46.453,153.549,10,5.3,mwc,194,49.5,,0.92,us,usp000f9eb,2016-11-10T01:38:25.918Z,"Kuril Islands",earthquake,,,,,reviewed,us,gcmt
2007-04-11T10:13:37.490Z,46.497,153.556,14.5,4.7,mb,116,115.4,,1,us,usp000f9ea,2014-11-07T01:32:10.197Z,"Kuril Islands",earthquake,,16.6,,47,reviewed,us,us
2007-04-10T15:22:41.380Z,46.495,156.285,10,4.9,mb,81,67.1,,0.77,us,usp000f9bh,2014-11-07T01:32:09.909Z,"east of the Kuril Islands",earthquake,,,,41,reviewed,us,us
2007-04-09T22:14:06.800Z,48.348,154.637,61.4,4.5,mb,83,137.9,,0.78,us,usp000f96y,2014-11-07T01:32:09.404Z,"Kuril Islands",earthquake,,8.8,,41,reviewed,us,us
2007-04-09T13:34:28.720Z,48.269,154.708,10,4.5,mb,35,135.8,,0.64,us,usp000f95z,2014-11-07T01:32:09.273Z,"Kuril Islands",earthquake,,,,8,reviewed,us,us
2007-04-09T11:02:10.620Z,48.316,154.646,10,4.7,mb,17,135.8,,0.62,us,usp000f95p,2014-11-07T01:32:09.250Z,"Kuril Islands",earthquake,,,,1,reviewed,us,us
2007-04-09T10:18:04.580Z,48.304,154.695,36,5.8,mwc,609,80,,0.89,us,usp000f95k,2016-11-10T01:38:19.753Z,"Kuril Islands",earthquake,,,,,reviewed,us,gcmt
2007-04-08T03:21:58.890Z,49.281,155.464,10,5,mwc,394,84.2,,0.73,us,usp000f91g,2016-11-10T01:38:13.466Z,"Kuril Islands",earthquake,,,,,reviewed,us,gcmt
2007-04-07T01:25:23.140Z,30.819,141.92,35,4.9,mb,32,60.6,,0.94,us,usp000f8xr,2014-11-07T01:32:08.021Z,"Izu Islands, Japan region",earthquake,,,,8,reviewed,us,us
2007-04-07T01:21:41.950Z,30.849,141.847,35,5.2,mwc,178,50.7,,0.96,us,usp000f8xp,2016-11-10T01:38:09.072Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,gcmt
2007-04-06T12:42:11.480Z,37.06,136.369,10,4.5,mwr,85,71.2,,0.98,us,usp000f8w1,2014-11-07T01:32:07.488Z,"near the west coast of Honshu, Japan",earthquake,,0,,,reviewed,us,nied
2007-04-06T06:39:43.390Z,50.478,149.887,513,4.5,mb,23,133,,0.73,us,usp000f8v1,2014-11-07T01:32:07.387Z,"Sea of Okhotsk",earthquake,,8.8,,5,reviewed,us,us
2007-04-05T15:44:31.000Z,46.644,152.716,10,4.6,mb,57,94.5,,1,us,usp000f8sj,2014-11-07T01:32:07.061Z,"Kuril Islands",earthquake,,,,28,reviewed,us,us
2007-04-05T07:22:05.960Z,46.949,153.029,48.9,4.5,mb,21,103.5,,1.42,us,usp000f8ru,2014-11-07T01:32:06.970Z,"Kuril Islands",earthquake,,,,3,reviewed,us,us
2007-04-04T23:30:43.000Z,44.052,149.435,35,4.6,mb,71,97.6,,1.37,us,usp000f8qa,2014-11-07T01:32:06.757Z,"Kuril Islands",earthquake,,,,29,reviewed,us,us
2007-04-04T23:04:04.800Z,44.175,149.124,35,5.1,mwc,263,79.5,,0.77,us,usp000f8q8,2016-11-10T01:38:01.257Z,"Kuril Islands",earthquake,,,,,reviewed,us,gcmt
2007-04-04T23:03:40.070Z,44.874,147.632,35,4.5,mb,33,137.8,,1.31,us,usp000f8q6,2014-11-07T01:32:06.724Z,"Kuril Islands",earthquake,,,,18,reviewed,us,us
2007-04-04T23:00:37.070Z,45.594,148.853,35,4.6,mb,77,135.3,,0.97,us,usp000f8q5,2014-11-07T01:32:06.718Z,"Kuril Islands",earthquake,,,,31,reviewed,us,us
2007-04-04T22:58:34.550Z,44.123,149.267,35,4.8,mb,18,174.2,,0.87,us,usp000f8q4,2014-11-07T01:32:06.716Z,"Kuril Islands",earthquake,,,,2,reviewed,us,us
2007-04-04T22:44:57.510Z,44.421,148.768,35,5.2,mwc,160,79,,1.48,us,usp000f8q1,2016-11-10T01:38:00.777Z,"Kuril Islands",earthquake,,,,,reviewed,us,gcmt
2007-04-04T22:12:53.940Z,44.21,149.178,35.2,4.8,mb,23,186.5,,0.57,us,usp000f8py,2014-11-07T01:32:06.687Z,"Kuril Islands",earthquake,,20.2,,2,reviewed,us,us
2007-04-04T21:40:18.770Z,30.926,141.673,9,5.7,mwc,294,33.1,,0.84,us,usp000f8pr,2016-11-10T01:38:00.294Z,"Izu Islands, Japan region",earthquake,,11.9,,,reviewed,us,gcmt
2007-04-04T18:53:41.490Z,30.907,141.653,32.2,5,mwc,147,84,,0.71,us,usp000f8p5,2016-11-10T01:37:59.292Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,gcmt
2007-04-04T10:16:09.750Z,44.057,149.206,13.9,4.7,mb,49,136,,0.85,us,usp000f8mn,2014-11-07T01:32:05.953Z,"Kuril Islands",earthquake,,,,20,reviewed,us,us
2007-04-04T02:56:27.710Z,45.842,148.468,10,4.5,mb,51,216.3,,0.93,us,usp000f8k6,2014-11-07T01:32:05.728Z,"Kuril Islands",earthquake,,,,23,reviewed,us,us
2007-04-04T01:32:01.350Z,43.724,149.328,35,4.6,mb,9,221.5,,0.51,us,usp000f8jt,2014-11-07T01:32:05.689Z,"east of the Kuril Islands",earthquake,,,,2,reviewed,us,us
2007-04-03T22:10:09.680Z,44.088,149.153,52,4.5,mb,18,160.9,,1.05,us,usp000f8j2,2014-11-07T01:32:05.019Z,"Kuril Islands",earthquake,,21.9,,1,reviewed,us,us
2007-04-03T20:44:57.220Z,46.445,153.122,10,4.8,mb,137,76.2,,1.12,us,usp000f8hu,2014-11-07T01:32:04.984Z,"Kuril Islands",earthquake,,,,70,reviewed,us,us
2007-04-03T18:17:29.080Z,44.193,149.114,35.2,4.9,mb,144,135.9,,0.93,us,usp000f8h5,2014-11-07T01:32:04.819Z,"Kuril Islands",earthquake,,,,74,reviewed,us,us
2007-04-03T18:14:03.010Z,44.136,149.224,35.4,4.9,mb,164,91,,0.84,us,usp000f8h4,2014-11-07T01:32:04.804Z,"Kuril Islands",earthquake,,,,85,reviewed,us,us
2007-04-03T02:15:15.630Z,46.623,152.545,10,5,mb,210,82.5,,0.75,us,usp000f8d7,2014-11-07T01:32:04.267Z,"Kuril Islands",earthquake,,,,82,reviewed,us,us
2007-04-03T01:19:41.190Z,28.732,142.589,35,4.6,mb,25,117,,0.71,us,usp000f8d0,2014-11-07T01:32:04.246Z,"Bonin Islands, Japan region",earthquake,,,,9,reviewed,us,us
2007-04-03T00:32:02.800Z,36.793,140.238,125.7,4.6,mb,9,216,,0.54,us,usp000f8cr,2014-11-07T01:32:04.223Z,"near the east coast of Honshu, Japan",earthquake,,12.4,,1,reviewed,us,us
2007-04-02T12:19:22.290Z,44.202,149.172,46.9,5.3,mb,193,98.8,,0.89,us,usp000f891,2014-11-07T01:32:03.646Z,"Kuril Islands",earthquake,,,,77,reviewed,us,us
2007-04-02T10:14:38.440Z,44.176,149.253,35,4.8,mb,67,97.8,,0.88,us,usp000f88m,2014-11-07T01:32:03.489Z,"Kuril Islands",earthquake,,,,20,reviewed,us,us
2007-04-02T10:00:23.790Z,44.23,149.114,49.6,4.9,mb,134,127.3,,0.81,us,usp000f88k,2014-11-07T01:32:03.466Z,"Kuril Islands",earthquake,,,,61,reviewed,us,us
2007-04-02T06:58:51.470Z,44.305,149.167,48.3,5.1,mb,235,98,,0.86,us,usp000f87w,2014-11-07T01:32:03.318Z,"Kuril Islands",earthquake,,,,99,reviewed,us,us
2007-04-02T06:52:02.510Z,44.207,149.248,10,4.9,mb,97,69.7,,0.9,us,usp000f87t,2014-11-07T01:32:03.272Z,"Kuril Islands",earthquake,,,,32,reviewed,us,us
2007-04-01T08:46:04.440Z,46.905,153.089,10,4.5,mb,72,75,,1.11,us,usp000f820,2014-11-07T01:32:01.374Z,"Kuril Islands",earthquake,,,,35,reviewed,us,us
2007-04-01T02:51:05.300Z,32.349,137.607,378.5,5.7,mwb,378,23.9,,0.75,us,usp000f817,2016-11-10T01:37:36.957Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,us
2007-03-31T20:24:17.640Z,44.273,149.156,10,4.5,mb,51,144,,1.02,us,usp000f80g,2014-11-07T01:31:58.570Z,"Kuril Islands",earthquake,,,,21,reviewed,us,us
2007-03-31T13:32:08.330Z,38.859,141.42,74.5,4.9,mwr,192,96.5,,0.79,us,usp000f7zt,2014-11-07T01:31:58.468Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,nied
2007-03-31T02:58:34.900Z,44.201,149.187,10,4.7,mb,112,97.8,,0.85,us,usp000f7ya,2014-11-07T01:31:58.279Z,"Kuril Islands",earthquake,,,,59,reviewed,us,us
2007-03-31T02:06:08.360Z,44.504,148.857,10,4.6,mb,60,135.3,,1.14,us,usp000f7y5,2014-11-07T01:31:58.264Z,"Kuril Islands",earthquake,,,,39,reviewed,us,us
2007-03-31T01:34:50.900Z,44.158,149.284,10,4.7,mb,47,135.9,,1.1,us,usp000f7y3,2014-11-07T01:31:58.259Z,"Kuril Islands",earthquake,,,,16,reviewed,us,us
2007-03-31T01:25:21.730Z,44.277,149.232,10,4.8,mb,85,97.9,,0.89,us,usp000f7y1,2014-11-07T01:31:58.249Z,"Kuril Islands",earthquake,,,,28,reviewed,us,us
2007-03-30T09:05:05.690Z,44.138,146.01,100.2,5.5,mwc,531,52,,0.75,us,usp000f7v3,2016-11-10T01:37:31.437Z,"Kuril Islands",earthquake,,,,,reviewed,us,gcmt
2007-03-29T21:07:37.070Z,46.088,153.684,10,5.2,mwc,263,113.7,,1.01,us,usp000f7tp,2016-11-10T01:37:30.955Z,"Kuril Islands",earthquake,,,,,reviewed,us,gcmt
2007-03-29T20:21:27.460Z,42.21,143.129,56.8,4.6,mwr,90,118.6,,0.82,us,usp000f7tj,2014-11-07T01:31:57.692Z,"Hokkaido, Japan region",earthquake,,4.8,,,reviewed,us,nied
2007-03-29T11:53:28.370Z,46.814,152.679,80.3,4.6,mb,26,103.2,,0.84,us,usp000f7sc,2014-11-07T01:31:57.526Z,"Kuril Islands",earthquake,,12.4,,3,reviewed,us,us
2007-03-29T09:55:23.650Z,38.613,133.45,458.8,4.8,mwr,138,54.9,,0.73,us,usp000f7s7,2014-11-07T01:31:57.507Z,"Sea of Japan",earthquake,,,,,reviewed,us,nied
2007-03-29T09:15:36.340Z,44.696,141.134,271.4,4.8,mb,9,149.5,,0.82,us,usp000f7s5,2014-11-07T01:31:57.505Z,"Hokkaido, Japan region",earthquake,,10.1,,2,reviewed,us,us
2007-03-29T05:52:56.220Z,30.893,141.775,39.5,5.2,mwc,196,50.8,,0.76,us,usp000f7rw,2016-11-10T01:37:27.944Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,gcmt
2007-03-28T04:05:31.580Z,37.218,136.515,10,4.6,mwr,189,62.2,,0.79,us,usp000f7pg,2014-11-07T01:31:57.123Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,nied
2007-03-28T00:39:19.820Z,44.914,146.135,202.8,5,mwc,277,68,,0.77,us,usp000f7p1,2016-11-10T01:37:24.438Z,"Kuril Islands",earthquake,,,,,reviewed,us,gcmt
2007-03-27T23:08:14.030Z,37.094,136.807,10,4.6,mwr,80,61.9,,1.36,us,usp000f7nu,2014-11-07T01:31:57.000Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,nied
2007-03-27T12:13:59.500Z,48.253,154.2,30.6,5.2,mwc,441,83.2,,0.85,us,usp000f7mm,2016-11-09T06:44:52.805Z,"Kuril Islands",earthquake,,9.7,,,reviewed,us,gcmt
2007-03-26T13:43:47.830Z,46.116,152.283,10,4.6,mb,42,135.6,,1.2,us,usp000f7gr,2014-11-07T01:31:56.212Z,"Kuril Islands",earthquake,,,,15,reviewed,us,us
2007-03-26T05:46:35.600Z,37.225,136.334,10,4.5,mwr,94,121.6,,0.99,us,usp000f7fk,2014-11-07T01:31:56.052Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,nied
2007-03-26T01:21:58.400Z,46.378,154.263,10,4.7,mb,82,103.1,,1.13,us,usp000f7ev,2014-11-07T01:31:55.943Z,"east of the Kuril Islands",earthquake,,,,33,reviewed,us,us
2007-03-25T22:16:38.510Z,37.097,136.453,10,5.1,mwc,201,57.3,,1.15,us,usp000f7ef,2016-11-10T01:37:18.226Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2007-03-25T09:11:45.210Z,37.264,136.69,14.2,5.2,mwc,266,66.1,,0.71,us,usp000f7cd,2016-11-10T01:37:16.221Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2007-03-25T02:19:02.310Z,37.276,136.828,10,4.5,mb,15,73.7,,0.8,us,usp000f7bk,2014-11-07T01:31:55.521Z,"near the west coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2007-03-25T00:56:31.040Z,37.229,136.724,9.9,4.7,m,10,81.5,,,us,usp000f7b8,2014-11-07T01:31:55.477Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,jma,jma
2007-03-25T00:52:36.790Z,37.354,136.768,5,4.5,m,6,172.7,,0.85,us,usp000f7b6,2014-11-07T01:31:55.473Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,jma
2007-03-25T00:41:57.820Z,37.336,136.588,8,6.7,mwc,493,23.9,,0.83,us,usp000f7b5,2017-04-26T18:06:37.277Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2007-03-24T04:05:10.930Z,47.634,152.528,147,4.8,mb,227,104.4,,0.76,us,usp000f795,2014-11-07T01:31:55.116Z,"Kuril Islands",earthquake,,,,112,reviewed,us,us
2007-03-22T20:41:16.070Z,46.905,155.718,22.2,4.6,mb,24,104.3,,1.03,us,usp000f76m,2014-11-07T01:31:54.767Z,"east of the Kuril Islands",earthquake,,31.5,,4,reviewed,us,us
2007-03-22T05:45:52.080Z,48.266,154.635,10,4.9,mwc,273,97.4,,0.73,us,usp000f75b,2016-11-10T01:37:08.275Z,"Kuril Islands",earthquake,,,,,reviewed,us,gcmt
2007-03-20T08:38:15.560Z,48.247,154.251,52.8,4.5,mb,36,136.9,,1.2,us,usp000f71f,2014-11-07T01:31:54.136Z,"Kuril Islands",earthquake,,,,12,reviewed,us,us
2007-03-19T23:24:20.460Z,46.045,153.62,10,4.8,mb,89,102.4,,0.97,us,usp000f70u,2014-11-07T01:31:54.072Z,"Kuril Islands",earthquake,,,,34,reviewed,us,us
2007-03-19T22:31:12.590Z,45.965,153.769,10,4.7,mb,71,99.1,,1.05,us,usp000f70r,2014-11-07T01:31:54.058Z,"east of the Kuril Islands",earthquake,,,,31,reviewed,us,us
2007-03-19T22:14:00.520Z,46.005,153.846,57.3,4.8,mb,82,91,,0.98,us,usp000f70q,2014-11-07T01:31:54.043Z,"Kuril Islands",earthquake,,9.9,,34,reviewed,us,us
2007-03-19T14:51:44.800Z,47.062,154.031,10,4.5,mb,26,104,,1.19,us,usp000f705,2014-11-07T01:31:53.988Z,"Kuril Islands",earthquake,,,,6,reviewed,us,us
2007-03-18T15:56:00.330Z,48.314,154.818,10,4.7,mb,69,135.8,,0.87,us,usp000f6yc,2014-11-07T01:31:53.814Z,"Kuril Islands",earthquake,,,,29,reviewed,us,us
2007-03-18T01:25:24.110Z,42.159,144.004,35,5.5,mwb,397,77,,0.73,us,usp000f6wu,2016-11-10T01:37:02.753Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,us
2007-03-16T13:15:15.910Z,46.659,152.895,10,4.5,mb,28,136.1,,1.08,us,usp000f6u8,2014-11-07T01:31:52.979Z,"Kuril Islands",earthquake,,,,6,reviewed,us,us
2007-03-15T14:37:40.400Z,46.76,153.088,10,4.6,mb,70,103.3,,1.03,us,usp000f6s4,2014-11-07T01:31:52.765Z,"Kuril Islands",earthquake,,,,31,reviewed,us,us
2007-03-15T07:48:32.630Z,46.994,152.668,60,4.6,mb,102,85.5,,0.77,us,usp000f6rm,2014-11-07T01:31:52.702Z,"Kuril Islands",earthquake,,,,43,reviewed,us,us
2007-03-15T05:43:11.320Z,41.956,141.215,125,4.7,mwr,205,74.7,,0.7,us,usp000f6rd,2014-11-07T01:31:52.658Z,"Hokkaido, Japan region",earthquake,,4.1,,,reviewed,us,nied
2007-03-14T13:39:47.490Z,35.706,140.71,52.4,4.6,mwr,109,118.7,,,us,usp000f6pz,2014-11-07T01:31:52.479Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,jma,nied
2007-03-14T08:35:47.300Z,45.38,150.977,10,4.8,mb,118,136,,0.76,us,usp000f6ph,2014-11-07T01:31:52.426Z,"Kuril Islands",earthquake,,,,44,reviewed,us,us
2007-03-14T05:30:26.580Z,45.703,154.312,10,4.7,mb,98,109.2,,0.71,us,usp000f6p9,2014-11-07T01:31:52.373Z,"east of the Kuril Islands",earthquake,,,,47,reviewed,us,us
2007-03-12T18:59:25.240Z,46.897,151.77,144.7,5.6,mwb,504,38,,0.81,us,usp000f6k5,2016-11-10T01:36:51.619Z,"Kuril Islands",earthquake,,,,,reviewed,us,us
2007-03-12T11:32:09.140Z,42.746,141.577,144.2,4.7,mwr,179,69,,0.73,us,usp000f6jj,2014-11-07T01:31:51.764Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,nied
2007-03-11T07:09:26.710Z,43.988,147.891,52,5.8,mwb,591,35.7,,0.78,us,usp000f6g5,2016-11-10T01:36:47.144Z,"Kuril Islands",earthquake,,,,,reviewed,us,us
2007-03-11T00:38:16.820Z,29.986,140.384,150.6,4.8,mwr,121,55.9,,0.93,us,usp000f6fg,2014-11-07T01:31:51.212Z,"Izu Islands, Japan region",earthquake,,8.1,,,reviewed,us,nied
2007-03-10T08:50:06.640Z,46.349,153.26,10,4.6,mb,64,136.4,,0.98,us,usp000f6eb,2014-11-07T01:31:50.957Z,"Kuril Islands",earthquake,,,,28,reviewed,us,us
2007-03-10T07:43:14.680Z,46.23,142.859,338.7,4.5,mb,106,118.9,,0.84,us,usp000f6e5,2014-11-07T01:31:50.935Z,"Sakhalin, Russia",earthquake,,4.8,,40,reviewed,us,us
2007-03-09T23:41:47.900Z,48.091,155.219,10,4.6,mb,39,81.5,,0.98,us,usp000f6dd,2014-11-07T01:31:50.863Z,"Kuril Islands",earthquake,,,,11,reviewed,us,us
2007-03-09T03:22:42.760Z,43.224,133.526,441.2,6,mwb,666,24.5,,0.71,us,usp000f6bx,2016-11-10T01:36:42.574Z,"Primor'ye, Russia",earthquake,,,,,reviewed,us,us
2007-03-08T22:28:51.840Z,33.104,141.866,35,4.5,mb,10,159.4,,0.68,us,usp000f6bm,2014-11-07T01:31:50.156Z,"off the east coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2007-03-08T13:43:44.460Z,46.872,152.842,10,4.6,mb,72,135.9,,0.92,us,usp000f6b6,2014-11-07T01:31:50.095Z,"Kuril Islands",earthquake,,,,41,reviewed,us,us
2007-03-08T12:44:01.790Z,49.935,154.922,102.4,4.6,mb,146,111.5,,0.72,us,usp000f6b4,2014-11-07T01:31:50.077Z,"Kuril Islands",earthquake,,,,73,reviewed,us,us
2007-03-08T05:03:32.260Z,29.908,140.204,139.6,6.1,mwc,510,24.7,,0.82,us,usp000f6aj,2016-11-10T01:36:41.494Z,"Izu Islands, Japan region",earthquake,,5.5,,,reviewed,us,gcmt
2007-03-07T20:14:34.070Z,43.077,146.966,56,4.8,mb,32,135.4,,0.78,us,usp000f69p,2014-11-07T01:31:49.824Z,"Kuril Islands",earthquake,,8.8,,7,reviewed,us,us
2007-03-07T13:45:33.590Z,48.856,156.026,10,4.9,mb,143,125.2,,0.86,us,usp000f692,2014-11-07T01:31:49.741Z,"east of the Kuril Islands",earthquake,,,,69,reviewed,us,us
2007-03-06T16:05:06.490Z,46.256,153.281,1,4.7,mb,63,118.5,,1.15,us,usp000f679,2014-11-07T01:31:49.484Z,"Kuril Islands",earthquake,,30.1,,22,reviewed,us,us
2007-03-04T18:46:20.500Z,46.555,153.087,55.1,4.6,mb,79,161.5,,0.9,us,usp000f639,2014-11-07T01:31:48.695Z,"Kuril Islands",earthquake,,8.9,,32,reviewed,us,us
