No,Zaman (UTC),Ref1,Kaynak Aç?klama 1,Enlem,Boylam,Derinlik,Sabit Derinlik,Kaynak No 2,Kaynak Aç?klama 2,Tip,Büyüklük,Kaynak No 3,Kaynak Aç?klama 3,Yer
1903,1964-03-31 09:33:12,0, ,36.4300,28.7800,57.00,-,5,ISC,mb,4.8,5,ISC,-
1902,1964-03-30 03:27:13,0, ,34.8820,23.9440,51.30,-,41,EHB,mb,4.5,5,ISC,-
1901,1964-03-16 18:09:13,0, ,34.9000,23.2000,10.00,*,5,ISC,mb,4.5,5,ISC,-
1900,1964-03-15 19:40:54,0, ,42.0600,44.9000,63.00,-,5,ISC,mb,4.3,5,ISC,-
1899,1964-03-15 12:39:28,0, ,42.5000,44.9000,10.00,*,5,ISC,mb,4.4,5,ISC,-
1898,1964-03-14 23:02:12,0, ,38.5000,39.8200,44.00,-,5,ISC,mb,4.5,5,ISC,-
1897,1964-03-11 00:08:58,0, ,42.4700,44.9400,10.00,*,5,ISC,mb,4.6,5,ISC,-
1896,1964-03-04 21:31:48,0, ,34.5800,24.1000,41.00,-,5,ISC,mb,4.2,5,ISC,-
1895,1964-03-04 17:33:37,0, ,43.5500,46.1500,10.00,*,5,ISC,mb,4.6,5,ISC,-
1894,1964-02-24 23:30:28,0, ,39.0900,23.8000,41.00,-,5,ISC,mb,4.9,5,ISC,-
1893,1964-02-24 23:21:13,0, ,38.1000,24.0000,10.00,*,5,ISC,mb,4.6,5,ISC,-
1892,1964-02-24 23:06:55,0, ,39.1800,23.7000,10.00,*,5,ISC,mb,4.2,5,ISC,-
1891,1964-02-24 11:32:20,0, ,39.8500,40.3400,57.00,-,5,ISC,mb,4.4,5,ISC,-
1890,1964-02-23 22:41:04,0, ,39.2100,23.7300,10.00,-,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981,-
1889,1964-02-18 13:06:18,0, ,38.1000,23.3000,33.00,-,5,ISC,mb,4.3,5,ISC,-
1888,1964-02-18 08:35:15,0, ,37.8000,23.7000,52.00,-,5,ISC,mb,4.5,5,ISC,-
1887,1964-02-05 11:27:06,0, ,40.4000,46.0000,33.00,-,12,MOS,MS,4.0,12,MOS,-
1886,1964-02-05 10:24:23,0, ,40.3700,46.1000,9.00,-,5,ISC,mb,4.5,5,ISC,-
1885,1964-02-02 06:26:55,0, ,36.5100,35.8000,81.00,-,5,ISC,mb,4.1,5,ISC,-
1884,1964-01-30 17:52:18,0, ,37.4000,29.7000,30.00,-,5,ISC,mb,4.4,5,ISC,-
1883,1964-01-30 17:45:58,0, ,37.4010,29.9310,56.20,-,41,EHB,mb,5.3,5,ISC,-
1882,1964-01-29 22:28:49,0, ,36.4000,28.9000,70.00,-,5,ISC,mb,4.7,5,ISC,-
1881,1963-12-31 15:18:07,0, ,38.7000,45.4000,18.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1880,1963-11-26 16:19:49,0, ,34.6000,27.5000,15.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1879,1963-11-22 20:26:04,0, ,37.0700,29.6800,60.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1878,1963-11-12 07:06:36,0, ,35.4800,29.6100,83.00,-,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981,-
1877,1963-11-10 11:18:34,0, ,36.4700,25.7500,40.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1875,1963-09-29 13:35:48,0, ,36.5000,29.0000,60.00,-,26,BCIS,MS,4.5,12,MOS,-
1874,1963-09-24 02:10:44,0, ,40.8400,28.9000,10.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1873,1963-09-18 16:58:15,0, ,40.7700,29.1200,40.00,-,3,Alsan ve Di?.1975,MS,6.3,3,Alsan ve Di?.1975,Yalova
1872,1963-09-12 08:18:55,0, ,34.7700,32.2900,49.00,-,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981,-
1871,1963-08-25 06:11:47,0, ,38.9900,38.3000,50.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1870,1963-07-26 19:46:39,0, ,36.8400,28.7600,80.00,-,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981,-
1869,1963-07-16 18:27:14,0, ,43.2500,41.5800,5.00,-,1,Ayhan ve Di?.1981,MS,6.4,1,Ayhan ve Di?.1981,Rusya-Gürcistan S?n?r?
1868,1963-07-10 07:19:26,0, ,39.1000,23.5000,8.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1867,1963-07-08 16:02:33,0, ,36.4800,27.8800,80.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1866,1963-05-23 10:14:51,0, ,36.0100,29.1000,80.00,-,3,Alsan ve Di?.1975,MS,4.2,3,Alsan ve Di?.1975,-
1865,1963-04-28 00:41:52,0, ,39.3200,27.8200,30.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1864,1963-04-22 15:38:23,0, ,41.3700,38.7500,60.00,-,1,Ayhan ve Di?.1981,MS,5.4,1,Ayhan ve Di?.1981,-
1863,1963-04-19 07:30:18,0, ,35.1000,25.2000,3.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1862,1963-04-16 18:47:11,0, ,35.8800,44.3600,70.00,-,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981,-
1861,1963-03-29 03:09:18,0, ,40.2900,26.1500,50.00,-,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981,-
1860,1963-03-24 12:44:06,0, ,34.4400,47.8000,40.00,-,1,Ayhan ve Di?.1981,MS,6.0,1,Ayhan ve Di?.1981,?ran
1859,1963-03-11 07:27:24,0, ,37.9600,29.1400,40.00,-,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981,-
1858,1963-03-04 15:10:21,0, ,34.9600,25.1800,39.00,-,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981,-
1857,1963-01-16 12:02:17,0, ,41.2000,42.4000,20.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1856,1963-01-15 15:04:17,0, ,36.1000,24.0000,100.00,-,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981,-
1855,1962-12-18 07:21:12,0, ,34.5000,24.5000,15.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1854,1962-12-13 22:45:34,0, ,35.2200,27.9700,65.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1851,1962-10-08 14:26:37,0, ,41.9000,24.3000,14.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1850,1962-09-29 08:23:16,0, ,40.4100,25.4000,10.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1849,1962-09-14 00:33:26,0, ,39.5700,28.1700,40.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1848,1962-09-10 09:36:29,0, ,34.7400,26.6200,45.00,-,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981,-
1847,1962-09-04 22:59:22,0, ,39.9600,44.1300,40.00,-,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981,-
1846,1962-08-18 04:29:49,0, ,36.9700,32.5200,140.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1845,1962-08-07 05:15:48,0, ,35.7300,30.3400,100.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1844,1962-08-01 16:38:16,0, ,36.3000,41.6000,33.00,-,12,MOS,MS,4.2,12,MOS,-
1843,1962-07-10 10:06:02,0, ,38.4000,25.9000,25.00,-,26,BCIS,MS,4.5,12,MOS,-
1842,1962-05-08 23:53:57,0, ,35.1900,24.1700,85.00,-,24,ISS,MS,4.5,12,MOS,-
1841,1962-04-28 12:43:51,0, ,36.0900,26.8800,50.00,-,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981,-
1840,1962-04-28 11:19:01,0, ,36.0300,26.8700,50.00,-,1,Ayhan ve Di?.1981,MS,5.8,1,Ayhan ve Di?.1981,-
1839,1962-04-19 11:55:32,0, ,38.7400,44.1900,40.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1838,1962-04-19 08:22:19,0, ,40.7500,28.8400,10.00,-,3,Alsan ve Di?.1975,MS,4.3,3,Alsan ve Di?.1975,-
1837,1962-04-16 07:19:06,0, ,36.1500,27.2300,140.00,-,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981,-
1836,1962-04-04 20:59:41,0, ,34.4100,25.1600,47.00,-,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981,-
1835,1962-04-04 20:51:05,0, ,34.7000,25.5000,20.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1834,1962-04-01 01:39:22,0, ,40.8000,36.1000,10.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1833,1962-03-26 21:13:28,0, ,38.3000,37.1300,10.00,-,3,Alsan ve Di?.1975,MS,4.2,3,Alsan ve Di?.1975,-
1832,1962-01-04 00:46:00,0, ,38.5000,23.8000,8.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1831,1961-12-15 22:03:04,0, ,35.0000,25.1000,6.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1830,1961-12-11 16:53:13,0, ,36.4200,23.4400,75.00,-,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981,-
1829,1961-12-10 08:39:11,0, ,34.5600,25.6000,51.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1828,1961-12-03 18:31:58,0, ,41.1100,44.1800,20.00,-,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981,-
1827,1961-11-28 08:58:47,0, ,39.9900,26.1000,80.00,-,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981,-
1826,1961-11-01 08:58:45,0, ,39.6900,40.8200,20.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1824,1961-10-03 01:01:18,0, ,35.4000,24.1000,60.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1823,1961-09-15 01:46:10,0, ,34.9800,33.8300,33.00,-,1,Ayhan ve Di?.1981,MS,6.0,1,Ayhan ve Di?.1981,Güney K?br?s
1822,1961-09-10 16:17:28,0, ,37.0200,36.1100,100.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1821,1961-09-05 01:16:52,0, ,38.5000,23.5000,12.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1820,1961-09-02 14:16:10,0, ,39.1000,23.7000,13.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1819,1961-08-27 22:08:52,0, ,35.6700,23.4100,60.00,-,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981,-
1818,1961-08-16 01:00:00,0, ,36.0000,26.0000,10.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1817,1961-08-06 09:04:04,0, ,35.4000,26.8000,15.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1816,1961-07-27 18:35:44,0, ,34.8300,25.1600,17.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1815,1961-07-12 02:48:35,0, ,39.2600,23.7900,38.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1814,1961-07-08 11:20:56,0, ,41.1000,46.7000,15.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1813,1961-06-30 05:05:22,0, ,34.5000,26.2000,40.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1812,1961-06-21 16:04:51,0, ,37.8700,28.7700,60.00,-,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981,-
1811,1961-06-16 14:59:48,0, ,35.1000,27.5000,38.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1810,1961-06-01 16:31:44,0, ,37.6500,36.7600,40.00,-,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981,-
1809,1961-05-25 13:11:47,0, ,36.7200,26.6600,60.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1808,1961-05-23 02:45:22,0, ,36.7000,28.4900,70.00,-,1,Ayhan ve Di?.1981,MS,6.3,1,Ayhan ve Di?.1981,Köyce?iz/Mu?la Aç?klar?-Akdeniz
1807,1961-05-19 04:35:15,0, ,38.8000,23.2000,7.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1806,1961-04-19 14:20:06,0, ,38.3000,44.9000,20.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1805,1961-03-28 00:44:12,0, ,39.8200,30.1900,10.00,-,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981,-
1804,1961-03-13 19:17:19,0, ,34.5700,26.5800,25.00,-,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981,-
1803,1961-03-13 15:32:01,0, ,36.2100,26.4300,10.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1802,1961-02-27 21:54:38,0, ,36.5900,27.0200,60.00,-,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981,-
1801,1961-02-27 21:40:07,0, ,36.5600,27.0000,70.00,-,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981,-
1800,1961-02-23 21:56:51,0, ,36.7300,27.2200,40.00,-,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981,-
1799,1961-02-23 21:46:36,0, ,36.6000,27.2000,15.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1798,1961-02-23 21:45:57,0, ,36.7500,27.0700,80.00,-,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981,-
1797,1961-02-23 03:23:18,0, ,35.1000,27.2000,25.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1796,1961-01-07 10:30:55,0, ,35.4200,26.1400,80.00,-,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981,-
1795,1960-12-01 04:02:37,0, ,38.3600,30.5200,50.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1794,1960-11-28 05:12:53,0, ,36.1100,31.0900,80.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1793,1960-11-18 06:03:57,0, ,35.1700,27.8300,199.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1792,1960-11-03 07:17:50,0, ,36.1000,26.1000,15.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1791,1960-10-01 05:30:46,0, ,35.3800,25.9700,77.00,-,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981,-
1790,1960-09-23 20:17:47,0, ,35.3000,24.9000,50.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1789,1960-09-16 01:28:03,0, ,35.5800,28.4900,40.00,-,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981,-
1788,1960-09-10 00:19:15,0, ,34.5800,26.2300,17.00,-,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981,-
1787,1960-09-03 00:00:29,0, ,39.2900,41.5200,70.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1786,1960-08-31 22:11:59,0, ,39.0900,35.9800,70.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1785,1960-08-30 20:25:54,0, ,34.6000,26.5000,15.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1784,1960-08-29 18:00:39,0, ,34.3900,26.2300,92.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1783,1960-08-27 10:17:23,0, ,34.5800,26.1900,50.00,-,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981,-
1782,1960-08-22 13:42:23,0, ,39.2800,42.0100,60.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1781,1960-08-09 22:01:33,0, ,38.6000,41.1000,66.00,-,27,CGS,MS,4.2,12,MOS,-
1780,1960-08-08 20:36:25,0, ,35.4200,27.2000,63.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1779,1960-07-26 12:36:23,0, ,40.5600,37.2500,40.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1778,1960-07-13 13:01:07,0, ,40.6100,23.4500,24.00,-,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981,-
1777,1960-07-13 10:20:31,0, ,40.5200,23.6100,30.00,-,5,ISC,MS,4.4,5,ISC,-
1776,1960-06-19 02:29:41,0, ,38.8700,37.7500,70.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1775,1960-06-18 02:04:18,0, ,34.4200,26.2100,52.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1774,1960-06-12 23:10:05,0, ,42.3600,28.0200,80.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1772,1960-05-19 17:46:24,0, ,36.0000,34.0000,60.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1771,1960-05-02 18:37:36,0, ,36.9500,26.8300,20.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1770,1960-04-30 10:12:42,0, ,36.8000,27.5000,20.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1769,1960-04-28 16:33:28,0, ,34.5100,26.4500,46.00,-,1,Ayhan ve Di?.1981,MS,5.4,1,Ayhan ve Di?.1981,-
1768,1960-04-25 16:28:43,0, ,38.5000,25.3700,50.00,-,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981,-
1767,1960-04-12 04:22:45,0, ,37.6900,27.7000,40.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1766,1960-04-10 22:05:32,0, ,37.7300,27.8000,40.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1765,1960-03-24 03:18:07,0, ,35.1000,26.9000,15.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1764,1960-03-21 00:02:44,0, ,42.9000,47.8000,8.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1763,1960-03-19 14:53:53,0, ,36.6400,41.2700,10.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1762,1960-03-09 08:35:00,2,Saniye bilgisi yok,40.5000,26.5000,10.00,-,23,UNS,MS,4.1,23,UNS,-
1761,1960-03-06 20:37:06,0, ,41.3000,26.5000,22.00,-,23,UNS,MS,4.1,23,UNS,-
1760,1960-02-21 09:29:23,0, ,38.4900,41.5200,40.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1759,1960-01-26 13:13:21,0, ,36.8900,28.6100,30.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1758,1960-01-26 13:05:46,0, ,37.0000,28.9300,72.00,-,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981,-
1757,1960-01-26 09:52:15,0, ,40.1900,38.7500,20.00,-,1,Ayhan ve Di?.1981,MS,5.9,1,Ayhan ve Di?.1981,-
1756,1960-01-09 03:58:55,0, ,37.0700,28.9000,49.00,-,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981,-
1755,1960-01-04 12:51:53,0, ,44.6000,27.0000,60.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1754,1959-12-27 05:22:51,0, ,35.1600,25.9500,83.00,-,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981,-
1753,1959-12-13 02:07:54,0, ,39.7500,38.7500,10.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1752,1959-12-09 16:53:57,0, ,38.0900,39.0000,60.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1751,1959-12-09 03:51:48,0, ,41.5100,44.2000,30.00,-,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981,-
1750,1959-12-08 13:34:07,0, ,41.2400,43.9600,60.00,-,1,Ayhan ve Di?.1981,MS,5.9,1,Ayhan ve Di?.1981,-
1749,1959-12-08 09:35:18,0, ,36.9100,29.0700,70.00,-,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981,-
1748,1959-12-08 08:45:45,0, ,41.2300,43.7400,13.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1747,1959-11-29 23:49:48,0, ,36.0500,23.5400,16.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1746,1959-11-19 14:01:32,0, ,38.8900,26.6500,10.00,-,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981,-
1745,1959-11-15 04:07:47,0, ,36.8000,26.0000,80.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1744,1959-10-25 15:57:59,0, ,39.2500,41.6300,50.00,-,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981,-
1743,1959-09-28 10:16:22,0, ,35.7400,30.0800,100.00,-,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981,-
1742,1959-09-25 07:18:37,0, ,44.0000,39.4000,6.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1741,1959-09-16 05:13:58,0, ,35.0300,25.7600,55.00,-,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981,-
1740,1959-09-10 13:59:23,0, ,39.6400,41.7300,70.00,-,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981,-
1739,1959-08-29 10:40:17,0, ,38.5500,41.2900,50.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1738,1959-08-06 12:08:00,2,Saniye bilgisi yok,40.4000,29.2000,10.00,-,26,BCIS,MS,4.1,3,Alsan ve Di?.1975,-
1737,1959-07-26 17:07:06,0, ,40.9100,27.5400,10.00,-,1,Ayhan ve Di?.1981,MS,5.4,1,Ayhan ve Di?.1981,-
1736,1959-07-12 16:52:31,0, ,36.0300,26.2800,80.00,-,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981,-
1735,1959-06-13 12:01:58,0, ,34.7800,32.5100,60.00,-,1,Ayhan ve Di?.1981,MS,5.7,1,Ayhan ve Di?.1981,-
1734,1959-06-10 04:16:09,0, ,35.6700,23.5700,37.00,-,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981,-
1733,1959-06-09 11:21:20,0, ,36.8100,29.0800,20.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1732,1959-05-20 19:49:19,0, ,41.8900,41.9000,30.00,-,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981,-
1731,1959-05-20 16:37:01,0, ,36.7400,26.6700,70.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1730,1959-05-14 19:22:33,0, ,40.1700,23.4400,97.00,-,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981,-
1729,1959-05-14 06:36:59,0, ,35.1100,24.6500,23.00,-,1,Ayhan ve Di?.1981,MS,6.1,1,Ayhan ve Di?.1981,Girit Adas?-Yunanistan
1728,1959-05-14 06:27:12,0, ,35.2800,24.5400,73.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1727,1959-04-30 22:44:39,0, ,36.2200,26.6800,100.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1726,1959-04-25 01:05:47,0, ,36.9200,28.6000,40.00,-,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981,-
1725,1959-04-25 00:26:45,0, ,36.9400,28.5800,30.00,-,1,Ayhan ve Di?.1981,MS,5.9,1,Ayhan ve Di?.1981,-
1724,1959-04-19 08:59:25,0, ,39.6300,42.3000,50.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1723,1959-04-08 19:02:37,0, ,36.5700,26.8000,160.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1722,1959-04-02 04:34:29,0, ,40.5000,29.4100,20.00,-,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981,-
1721,1959-02-15 05:47:55,0, ,34.5800,31.9500,80.00,-,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981,-
1720,1959-01-26 16:15:29,0, ,36.7000,29.0000,30.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1719,1959-01-26 11:38:44,0, ,36.7800,29.0200,47.00,-,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981,-
1718,1959-01-20 20:40:50,0, ,36.7000,28.7000,30.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1717,1959-01-11 04:27:33,0, ,36.6400,29.1200,50.00,-,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981,-
1716,1959-01-07 22:22:03,0, ,36.7100,29.2100,40.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1715,1959-01-06 14:28:41,0, ,36.6600,29.1100,30.00,-,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981,-
1714,1959-01-06 04:06:21,0, ,36.8500,29.1600,20.00,-,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981,-
1713,1959-01-03 07:59:24,0, ,35.2600,29.0400,80.00,-,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981,-
